"";"id";"geometry";"ndvi.max";"ndvi.max.doy";"ndvi.pred.doy";"ndvi.max.date"
"1110";1110;c(639415, 7691505);0,430052784182337;224;177;1970-08-12
"1111";1111;c(639425, 7691505);0,443812324409907;223;177;1970-08-11
"1112";1112;c(639435, 7691505);0,466891555433334;222;177;1970-08-10
"1113";1113;c(639445, 7691505);0,476162489689098;223;177;1970-08-11
"1114";1114;c(639455, 7691505);0,472514543046048;223;177;1970-08-11
"1115";1115;c(639465, 7691505);0,472123440276963;224;177;1970-08-12
"1116";1116;c(639475, 7691505);0,520177576226816;227;177;1970-08-15
"1117";1117;c(639485, 7691505);0,556955589509029;229;177;1970-08-17
"1118";1118;c(639495, 7691505);0,544937114626787;230;177;1970-08-18
"1119";1119;c(639505, 7691505);0,541016160206643;230;177;1970-08-18
"1120";1120;c(639515, 7691505);0,534527067029265;229;177;1970-08-17
"1121";1121;c(639175, 7691495);0,276997900527499;228;177;1970-08-16
"1122";1122;c(639185, 7691495);0,316356023925026;225;177;1970-08-13
"1123";1123;c(639195, 7691495);0,338622214664439;231;177;1970-08-19
"1124";1124;c(639205, 7691495);0,328323517717817;231;177;1970-08-19
"1125";1125;c(639215, 7691495);0,329493903458086;230;177;1970-08-18
"1126";1126;c(639225, 7691495);0,325113597447076;229;177;1970-08-17
"1127";1127;c(639235, 7691495);0,355731743275464;231;177;1970-08-19
"1128";1128;c(639245, 7691495);0,315941332794187;231;177;1970-08-19
"1129";1129;c(639255, 7691495);0,29764108685525;226;177;1970-08-14
"1130";1130;c(639265, 7691495);0,327272047323347;227;177;1970-08-15
"1131";1131;c(639275, 7691495);0,310448689186622;228;177;1970-08-16
"1132";1132;c(639285, 7691495);0,289612436397966;228;177;1970-08-16
"1133";1133;c(639295, 7691495);0,255745318178555;228;177;1970-08-16
"1134";1134;c(639305, 7691495);0,296067978763942;221;177;1970-08-09
"1135";1135;c(639315, 7691495);0,359640412065695;224;177;1970-08-12
"1136";1136;c(639325, 7691495);0,364392421063144;223;177;1970-08-11
"1137";1137;c(639335, 7691495);0,39329319126773;223;177;1970-08-11
"1138";1138;c(639345, 7691495);0,44046989279425;224;177;1970-08-12
"1139";1139;c(639355, 7691495);0,450038779864871;225;177;1970-08-13
"1140";1140;c(639365, 7691495);0,422673188156762;226;177;1970-08-14
"1141";1141;c(639375, 7691495);0,399986115732612;223;177;1970-08-11
"1142";1142;c(639385, 7691495);0,431574697838632;222;177;1970-08-10
"1143";1143;c(639395, 7691495);0,445621982832646;226;177;1970-08-14
"1144";1144;c(639405, 7691495);0,43624117410708;223;177;1970-08-11
"1145";1145;c(639415, 7691495);0,438143020878413;224;177;1970-08-12
"1146";1146;c(639425, 7691495);0,433285812453069;224;177;1970-08-12
"1147";1147;c(639435, 7691495);0,449765913200411;222;177;1970-08-10
"1148";1148;c(639445, 7691495);0,463636265117807;222;177;1970-08-10
"1149";1149;c(639455, 7691495);0,463808419912889;223;177;1970-08-11
"1150";1150;c(639465, 7691495);0,479613007690292;228;177;1970-08-16
"1151";1151;c(639475, 7691495);0,515760989498413;230;177;1970-08-18
"1152";1152;c(639485, 7691495);0,534919116542728;230;177;1970-08-18
"1153";1153;c(639495, 7691495);0,51926535335641;228;177;1970-08-16
"1154";1154;c(639505, 7691495);0,518739977821323;229;177;1970-08-17
"1155";1155;c(639515, 7691495);0,526630358774732;229;177;1970-08-17
"1156";1156;c(639175, 7691485);0,299164802758764;230;177;1970-08-18
"1157";1157;c(639185, 7691485);0,281248026618488;230;177;1970-08-18
"1158";1158;c(639195, 7691485);0,243096401107495;232;177;1970-08-20
"1159";1159;c(639205, 7691485);0,209127714738211;228;177;1970-08-16
"1160";1160;c(639215, 7691485);0,251124101370111;226;177;1970-08-14
"1161";1161;c(639225, 7691485);0,307197587277291;230;177;1970-08-18
"1162";1162;c(639235, 7691485);0,305498927045505;231;177;1970-08-19
"1163";1163;c(639245, 7691485);0,24611040436878;230;177;1970-08-18
"1164";1164;c(639255, 7691485);0,242953299230064;221;177;1970-08-09
"1165";1165;c(639265, 7691485);0,289347717651032;229;177;1970-08-17
"1166";1166;c(639275, 7691485);0,273951182294922;228;177;1970-08-16
"1167";1167;c(639285, 7691485);0,275566857242812;226;177;1970-08-14
"1168";1168;c(639295, 7691485);0,251267532999065;220;177;1970-08-08
"1169";1169;c(639305, 7691485);0,305370719950324;218;177;1970-08-06
"1170";1170;c(639315, 7691485);0,375586506739246;223;177;1970-08-11
"1171";1171;c(639325, 7691485);0,377163225561122;223;177;1970-08-11
"1172";1172;c(639335, 7691485);0,398363721792759;223;177;1970-08-11
"1173";1173;c(639345, 7691485);0,440785562118318;224;177;1970-08-12
"1174";1174;c(639355, 7691485);0,423858279221539;225;177;1970-08-13
"1175";1175;c(639365, 7691485);0,410753612068804;227;177;1970-08-15
"1176";1176;c(639375, 7691485);0,402760067834245;224;177;1970-08-12
"1177";1177;c(639385, 7691485);0,423659814434257;226;177;1970-08-14
"1178";1178;c(639395, 7691485);0,4146680837252;225;177;1970-08-13
"1179";1179;c(639405, 7691485);0,431747546038552;223;177;1970-08-11
"1180";1180;c(639415, 7691485);0,460159241876965;224;177;1970-08-12
"1181";1181;c(639425, 7691485);0,446677891799495;224;177;1970-08-12
"1182";1182;c(639435, 7691485);0,458626770869275;222;177;1970-08-10
"1183";1183;c(639445, 7691485);0,481531431246641;225;177;1970-08-13
"1184";1184;c(639455, 7691485);0,464436280777808;228;177;1970-08-16
"1185";1185;c(639465, 7691485);0,434906359544126;228;177;1970-08-16
"1186";1186;c(639475, 7691485);0,471983405574375;229;177;1970-08-17
"1187";1187;c(639485, 7691485);0,496848550785798;228;177;1970-08-16
"1188";1188;c(639495, 7691485);0,488219978649583;226;177;1970-08-14
"1189";1189;c(639505, 7691485);0,498931160737225;227;177;1970-08-15
"1190";1190;c(639515, 7691485);0,517021694432791;229;177;1970-08-17
"1191";1191;c(639175, 7691475);0,249046280442902;226;177;1970-08-14
"1192";1192;c(639185, 7691475);0,283916173175721;230;177;1970-08-18
"1193";1193;c(639195, 7691475);0,214913594697526;230;177;1970-08-18
"1194";1194;c(639205, 7691475);0,161551652686274;225;177;1970-08-13
"1195";1195;c(639215, 7691475);0,210193077677546;221;177;1970-08-09
"1196";1196;c(639225, 7691475);0,276840595571139;228;177;1970-08-16
"1197";1197;c(639235, 7691475);0,264169408451488;228;177;1970-08-16
"1198";1198;c(639245, 7691475);0,247418118018614;228;177;1970-08-16
"1199";1199;c(639255, 7691475);0,243777377589713;224;177;1970-08-12
"1200";1200;c(639265, 7691475);0,23315015689307;228;177;1970-08-16
"1201";1201;c(639275, 7691475);0,260459352160874;221;177;1970-08-09
"1202";1202;c(639285, 7691475);0,335284984142561;224;177;1970-08-12
"1203";1203;c(639295, 7691475);0,329287594591625;221;177;1970-08-09
"1204";1204;c(639305, 7691475);0,371639842241946;221;177;1970-08-09
"1205";1205;c(639315, 7691475);0,396884480475283;224;177;1970-08-12
"1206";1206;c(639325, 7691475);0,372789741601483;225;177;1970-08-13
"1207";1207;c(639335, 7691475);0,348871534304798;220;177;1970-08-08
"1208";1208;c(639345, 7691475);0,406690771846081;222;177;1970-08-10
"1209";1209;c(639355, 7691475);0,399706064862613;226;177;1970-08-14
"1210";1210;c(639365, 7691475);0,366888996719248;228;177;1970-08-16
"1211";1211;c(639375, 7691475);0,377379783875606;227;177;1970-08-15
"1212";1212;c(639385, 7691475);0,384794588486506;228;177;1970-08-16
"1213";1213;c(639395, 7691475);0,374776656701997;225;177;1970-08-13
"1214";1214;c(639405, 7691475);0,416570170737723;223;177;1970-08-11
"1215";1215;c(639415, 7691475);0,475729634862704;225;177;1970-08-13
"1216";1216;c(639425, 7691475);0,487238060760991;227;177;1970-08-15
"1217";1217;c(639435, 7691475);0,477983027816791;226;177;1970-08-14
"1218";1218;c(639445, 7691475);0,47438306321602;228;177;1970-08-16
"1219";1219;c(639455, 7691475);0,427736273361293;229;177;1970-08-17
"1220";1220;c(639465, 7691475);0,39766253343137;226;177;1970-08-14
"1221";1221;c(639475, 7691475);0,465789568147155;224;177;1970-08-12
"1222";1222;c(639485, 7691475);0,480353971388653;225;177;1970-08-13
"1223";1223;c(639495, 7691475);0,473265955078586;223;177;1970-08-11
"1224";1224;c(639505, 7691475);0,48666500346869;224;177;1970-08-12
"1225";1225;c(639515, 7691475);0,514238054221886;228;177;1970-08-16
"1226";1226;c(639175, 7691465);0,229190843967021;222;177;1970-08-10
"1227";1227;c(639185, 7691465);0,303817016534301;228;177;1970-08-16
"1228";1228;c(639195, 7691465);0,271756443179225;231;177;1970-08-19
"1229";1229;c(639205, 7691465);0,211587165488695;230;177;1970-08-18
"1230";1230;c(639215, 7691465);0,226144391274593;224;177;1970-08-12
"1231";1231;c(639225, 7691465);0,282733321746671;227;177;1970-08-15
"1232";1232;c(639235, 7691465);0,284085002833779;226;177;1970-08-14
"1233";1233;c(639245, 7691465);0,278385015523774;226;177;1970-08-14
"1234";1234;c(639255, 7691465);0,260093475531847;230;177;1970-08-18
"1235";1235;c(639265, 7691465);0,18482179038335;227;177;1970-08-15
"1236";1236;c(639275, 7691465);0,249617890458615;218;177;1970-08-06
"1237";1237;c(639285, 7691465);0,367176059036261;221;177;1970-08-09
"1238";1238;c(639295, 7691465);0,377797175949473;223;177;1970-08-11
"1239";1239;c(639305, 7691465);0,398635732729246;224;177;1970-08-12
"1240";1240;c(639315, 7691465);0,400828628280878;225;177;1970-08-13
"1241";1241;c(639325, 7691465);0,369048690366944;225;177;1970-08-13
"1242";1242;c(639335, 7691465);0,359852164392058;223;177;1970-08-11
"1243";1243;c(639345, 7691465);0,415431488029196;226;177;1970-08-14
"1244";1244;c(639355, 7691465);0,417835832518786;229;177;1970-08-17
"1245";1245;c(639365, 7691465);0,34432076648465;229;177;1970-08-17
"1246";1246;c(639375, 7691465);0,339405810587374;229;177;1970-08-17
"1247";1247;c(639385, 7691465);0,331944427623406;227;177;1970-08-15
"1248";1248;c(639395, 7691465);0,345073166825828;227;177;1970-08-15
"1249";1249;c(639405, 7691465);0,382944144615947;228;177;1970-08-16
"1250";1250;c(639415, 7691465);0,431746726025526;227;177;1970-08-15
"1251";1251;c(639425, 7691465);0,453512338795861;228;177;1970-08-16
"1252";1252;c(639435, 7691465);0,452315005609917;228;177;1970-08-16
"1253";1253;c(639445, 7691465);0,425165352090198;229;177;1970-08-17
"1254";1254;c(639455, 7691465);0,388094889933033;228;177;1970-08-16
"1255";1255;c(639465, 7691465);0,417910594891972;223;177;1970-08-11
"1256";1256;c(639475, 7691465);0,494305540697627;224;177;1970-08-12
"1257";1257;c(639485, 7691465);0,49050043782636;225;177;1970-08-13
"1258";1258;c(639495, 7691465);0,461387124331193;223;177;1970-08-11
"1259";1259;c(639505, 7691465);0,462691195010265;223;177;1970-08-11
"1260";1260;c(639515, 7691465);0,489877435835699;226;177;1970-08-14
"1261";1261;c(639175, 7691455);0,223409538209771;228;177;1970-08-16
"1262";1262;c(639185, 7691455);0,260658091644615;229;177;1970-08-17
"1263";1263;c(639195, 7691455);0,26249553606191;229;177;1970-08-17
"1264";1264;c(639205, 7691455);0,257430879338666;230;177;1970-08-18
"1265";1265;c(639215, 7691455);0,248189801289628;231;177;1970-08-19
"1266";1266;c(639225, 7691455);0,268221487422977;226;177;1970-08-14
"1267";1267;c(639235, 7691455);0,306025616706615;227;177;1970-08-15
"1268";1268;c(639245, 7691455);0,296233220196616;228;177;1970-08-16
"1269";1269;c(639255, 7691455);0,244127265796681;232;177;1970-08-20
"1270";1270;c(639265, 7691455);0,16515171901002;227;177;1970-08-15
"1271";1271;c(639275, 7691455);0,259266012768329;218;177;1970-08-06
"1272";1272;c(639285, 7691455);0,383068019170882;224;177;1970-08-12
"1273";1273;c(639295, 7691455);0,393483125921723;226;177;1970-08-14
"1274";1274;c(639305, 7691455);0,404453514852338;227;177;1970-08-15
"1275";1275;c(639315, 7691455);0,385777717611217;228;177;1970-08-16
"1276";1276;c(639325, 7691455);0,336109367209998;229;177;1970-08-17
"1277";1277;c(639335, 7691455);0,312958798408573;228;177;1970-08-16
"1278";1278;c(639345, 7691455);0,32735336769213;231;177;1970-08-19
"1279";1279;c(639355, 7691455);0,322302377026247;232;177;1970-08-20
"1280";1280;c(639365, 7691455);0,277433267200232;229;177;1970-08-17
"1281";1281;c(639375, 7691455);0,259519446302197;229;177;1970-08-17
"1282";1282;c(639385, 7691455);0,244192527730078;227;177;1970-08-15
"1283";1283;c(639395, 7691455);0,259133561955945;228;177;1970-08-16
"1284";1284;c(639405, 7691455);0,271265092825443;229;177;1970-08-17
"1285";1285;c(639415, 7691455);0,28001139631855;227;177;1970-08-15
"1286";1286;c(639425, 7691455);0,325199555656066;227;177;1970-08-15
"1287";1287;c(639435, 7691455);0,3687245080282;227;177;1970-08-15
"1288";1288;c(639445, 7691455);0,37439971114594;226;177;1970-08-14
"1289";1289;c(639455, 7691455);0,380349947997052;223;177;1970-08-11
"1290";1290;c(639465, 7691455);0,423654733928748;223;177;1970-08-11
"1291";1291;c(639475, 7691455);0,49229162660074;224;177;1970-08-12
"1292";1292;c(639485, 7691455);0,509382855647959;225;177;1970-08-13
"1293";1293;c(639495, 7691455);0,482727482307489;225;177;1970-08-13
"1294";1294;c(639505, 7691455);0,465554298981054;224;177;1970-08-12
"1295";1295;c(639515, 7691455);0,472044063512254;226;177;1970-08-14
"1296";1296;c(639175, 7691445);0,195572183280299;231;177;1970-08-19
"1297";1297;c(639185, 7691445);0,205221326195955;230;177;1970-08-18
"1298";1298;c(639195, 7691445);0,229697257496358;228;177;1970-08-16
"1299";1299;c(639205, 7691445);0,221501274803359;231;177;1970-08-19
"1300";1300;c(639215, 7691445);0,187570942178038;230;177;1970-08-18
"1301";1301;c(639225, 7691445);0,200753291293363;227;177;1970-08-15
"1302";1302;c(639235, 7691445);0,265775585210174;229;177;1970-08-17
"1303";1303;c(639245, 7691445);0,278376805302579;230;177;1970-08-18
"1304";1304;c(639255, 7691445);0,239841257539823;230;177;1970-08-18
"1305";1305;c(639265, 7691445);0,180007413987075;224;177;1970-08-12
"1306";1306;c(639275, 7691445);0,26795744144482;221;177;1970-08-09
"1307";1307;c(639285, 7691445);0,378699000946269;225;177;1970-08-13
"1308";1308;c(639295, 7691445);0,379278661620101;228;177;1970-08-16
"1309";1309;c(639305, 7691445);0,352398082933421;230;177;1970-08-18
"1310";1310;c(639315, 7691445);0,318200077264522;231;177;1970-08-19
"1311";1311;c(639325, 7691445);0,277896373402464;231;177;1970-08-19
"1312";1312;c(639335, 7691445);0,23903269171338;230;177;1970-08-18
"1313";1313;c(639345, 7691445);0,220654289771667;229;177;1970-08-17
"1314";1314;c(639355, 7691445);0,24079023571175;229;177;1970-08-17
"1315";1315;c(639365, 7691445);0,278370427061;227;177;1970-08-15
"1316";1316;c(639375, 7691445);0,27136597618106;225;177;1970-08-13
"1317";1317;c(639385, 7691445);0,249411104631496;226;177;1970-08-14
"1318";1318;c(639395, 7691445);0,235688475960287;230;177;1970-08-18
"1319";1319;c(639405, 7691445);0,201864112119186;230;177;1970-08-18
"1320";1320;c(639415, 7691445);0,169985817988369;227;177;1970-08-15
"1321";1321;c(639425, 7691445);0,198963910518267;225;177;1970-08-13
"1322";1322;c(639435, 7691445);0,2637457297946;227;177;1970-08-15
"1323";1323;c(639445, 7691445);0,320548937334507;226;177;1970-08-14
"1324";1324;c(639455, 7691445);0,370412129989184;225;177;1970-08-13
"1325";1325;c(639465, 7691445);0,427909507282563;225;177;1970-08-13
"1326";1326;c(639475, 7691445);0,48281823052194;224;177;1970-08-12
"1327";1327;c(639485, 7691445);0,515221176185931;225;177;1970-08-13
"1328";1328;c(639495, 7691445);0,500162007051205;226;177;1970-08-14
"1329";1329;c(639505, 7691445);0,475119895108975;225;177;1970-08-13
"1330";1330;c(639515, 7691445);0,473243576867413;224;177;1970-08-12
"1331";1331;c(639175, 7691435);0,18658337639017;234;177;1970-08-22
"1332";1332;c(639185, 7691435);0,138191709867997;229;177;1970-08-17
"1333";1333;c(639195, 7691435);0,192898948125565;226;177;1970-08-14
"1334";1334;c(639205, 7691435);0,221819218481887;230;177;1970-08-18
"1335";1335;c(639215, 7691435);0,202524366436195;230;177;1970-08-18
"1336";1336;c(639225, 7691435);0,215866648132986;235;177;1970-08-23
"1337";1337;c(639235, 7691435);0,231018291850854;232;177;1970-08-20
"1338";1338;c(639245, 7691435);0,231142574031065;231;177;1970-08-19
"1339";1339;c(639255, 7691435);0,251040477462044;228;177;1970-08-16
"1340";1340;c(639265, 7691435);0,267070923568829;227;177;1970-08-15
"1341";1341;c(639275, 7691435);0,299346894947978;229;177;1970-08-17
"1342";1342;c(639285, 7691435);0,326493718447689;231;177;1970-08-19
"1343";1343;c(639295, 7691435);0,296982442276038;232;177;1970-08-20
"1344";1344;c(639305, 7691435);0,245176715044776;234;177;1970-08-22
"1345";1345;c(639315, 7691435);0,208798292065964;234;177;1970-08-22
"1346";1346;c(639325, 7691435);0,203961163835751;229;177;1970-08-17
"1347";1347;c(639335, 7691435);0,249683312964954;227;177;1970-08-15
"1348";1348;c(639345, 7691435);0,304226762170874;223;177;1970-08-11
"1349";1349;c(639355, 7691435);0,36196061136556;226;177;1970-08-14
"1350";1350;c(639365, 7691435);0,355811767755417;226;177;1970-08-14
"1351";1351;c(639375, 7691435);0,328052735671388;228;177;1970-08-16
"1352";1352;c(639385, 7691435);0,289696208285479;227;177;1970-08-15
"1353";1353;c(639395, 7691435);0,266388977200945;230;177;1970-08-18
"1354";1354;c(639405, 7691435);0,218722671956997;230;177;1970-08-18
"1355";1355;c(639415, 7691435);0,17376120849199;225;177;1970-08-13
"1356";1356;c(639425, 7691435);0,171827019404168;227;177;1970-08-15
"1357";1357;c(639435, 7691435);0,192269404647864;228;177;1970-08-16
"1358";1358;c(639445, 7691435);0,228523983849434;225;177;1970-08-13
"1359";1359;c(639455, 7691435);0,293766833391958;226;177;1970-08-14
"1360";1360;c(639465, 7691435);0,379519617549019;226;177;1970-08-14
"1361";1361;c(639475, 7691435);0,450019343674917;227;177;1970-08-15
"1362";1362;c(639485, 7691435);0,503137985323132;226;177;1970-08-14
"1363";1363;c(639495, 7691435);0,504016505759044;227;177;1970-08-15
"1364";1364;c(639505, 7691435);0,469585489330812;224;177;1970-08-12
"1365";1365;c(639515, 7691435);0,481787571111945;224;177;1970-08-12
"1366";1366;c(639175, 7691425);0,134377224726129;233;177;1970-08-21
"1367";1367;c(639185, 7691425);0,0969515022062099;217;177;1970-08-05
"1368";1368;c(639195, 7691425);0,169380540499944;223;177;1970-08-11
"1369";1369;c(639205, 7691425);0,231406586388383;228;177;1970-08-16
"1370";1370;c(639215, 7691425);0,246462288672715;232;177;1970-08-20
"1371";1371;c(639225, 7691425);0,228686043403855;234;177;1970-08-22
"1372";1372;c(639235, 7691425);0,175449216542802;230;177;1970-08-18
"1373";1373;c(639245, 7691425);0,166501753268156;230;177;1970-08-18
"1374";1374;c(639255, 7691425);0,193953777060257;227;177;1970-08-15
"1375";1375;c(639265, 7691425);0,248939917825401;233;177;1970-08-21
"1376";1376;c(639275, 7691425);0,261618099178065;233;177;1970-08-21
"1377";1377;c(639285, 7691425);0,231711452207164;235;177;1970-08-23
"1378";1378;c(639295, 7691425);0,171748480559834;235;177;1970-08-23
"1379";1379;c(639305, 7691425);0,147674361528092;236;177;1970-08-24
"1380";1380;c(639315, 7691425);0,137661117346853;230;177;1970-08-18
"1381";1381;c(639325, 7691425);0,16801662536969;224;177;1970-08-12
"1382";1382;c(639335, 7691425);0,252889718508408;226;177;1970-08-14
"1383";1383;c(639345, 7691425);0,333970012688914;227;177;1970-08-15
"1384";1384;c(639355, 7691425);0,368696359346026;229;177;1970-08-17
"1385";1385;c(639365, 7691425);0,338359770151677;227;177;1970-08-15
"1386";1386;c(639375, 7691425);0,314091805788457;229;177;1970-08-17
"1387";1387;c(639385, 7691425);0,262017321227793;228;177;1970-08-16
"1388";1388;c(639395, 7691425);0,247986311185384;229;177;1970-08-17
"1389";1389;c(639405, 7691425);0,231688059834557;228;177;1970-08-16
"1390";1390;c(639415, 7691425);0,21545511688954;227;177;1970-08-15
"1391";1391;c(639425, 7691425);0,204295102385426;229;177;1970-08-17
"1392";1392;c(639435, 7691425);0,185596771263972;229;177;1970-08-17
"1393";1393;c(639445, 7691425);0,17045385725293;227;177;1970-08-15
"1394";1394;c(639455, 7691425);0,207157296990143;226;177;1970-08-14
"1395";1395;c(639465, 7691425);0,283932900606072;226;177;1970-08-14
"1396";1396;c(639475, 7691425);0,365611420794485;228;177;1970-08-16
"1397";1397;c(639485, 7691425);0,458315880175464;226;177;1970-08-14
"1398";1398;c(639495, 7691425);0,500805427632381;227;177;1970-08-15
"1399";1399;c(639505, 7691425);0,460112035551312;225;177;1970-08-13
"1400";1400;c(639515, 7691425);0,482092040070554;223;177;1970-08-11
"1401";1401;c(639175, 7691415);0,120364580632862;232;177;1970-08-20
"1402";1402;c(639185, 7691415);0,128097954250165;222;177;1970-08-10
"1403";1403;c(639195, 7691415);0,213588895937021;223;177;1970-08-11
"1404";1404;c(639205, 7691415);0,264145177856432;230;177;1970-08-18
"1405";1405;c(639215, 7691415);0,260465263573558;235;177;1970-08-23
"1406";1406;c(639225, 7691415);0,195254594548818;232;177;1970-08-20
"1407";1407;c(639235, 7691415);0,170676036165803;231;177;1970-08-19
"1408";1408;c(639245, 7691415);0,150831803306235;234;177;1970-08-22
"1409";1409;c(639255, 7691415);0,126797836324568;230;177;1970-08-18
"1410";1410;c(639265, 7691415);0,159504469559352;233;177;1970-08-21
"1411";1411;c(639275, 7691415);0,164143981353069;234;177;1970-08-22
"1412";1412;c(639285, 7691415);0,1311680504616;234;177;1970-08-22
"1413";1413;c(639295, 7691415);0,119958378784085;233;177;1970-08-21
"1414";1414;c(639305, 7691415);0,152199305435956;227;177;1970-08-15
"1415";1415;c(639315, 7691415);0,154582314493788;222;177;1970-08-10
"1416";1416;c(639325, 7691415);0,187011938459206;221;177;1970-08-09
"1417";1417;c(639335, 7691415);0,217630678885276;227;177;1970-08-15
"1418";1418;c(639345, 7691415);0,231826704573745;227;177;1970-08-15
"1419";1419;c(639355, 7691415);0,259662197305705;225;177;1970-08-13
"1420";1420;c(639365, 7691415);0,292429749531775;223;177;1970-08-11
"1421";1421;c(639375, 7691415);0,303097747166363;226;177;1970-08-14
"1422";1422;c(639385, 7691415);0,244016934951147;225;177;1970-08-13
"1423";1423;c(639395, 7691415);0,238832979124133;226;177;1970-08-14
"1424";1424;c(639405, 7691415);0,242193383125394;227;177;1970-08-15
"1425";1425;c(639415, 7691415);0,227050191935213;228;177;1970-08-16
"1426";1426;c(639425, 7691415);0,198135368501721;229;177;1970-08-17
"1427";1427;c(639435, 7691415);0,159654315883293;224;177;1970-08-12
"1428";1428;c(639445, 7691415);0,159906628650594;226;177;1970-08-14
"1429";1429;c(639455, 7691415);0,174188933463513;227;177;1970-08-15
"1430";1430;c(639465, 7691415);0,191945893971465;225;177;1970-08-13
"1431";1431;c(639475, 7691415);0,240871621652212;224;177;1970-08-12
"1432";1432;c(639485, 7691415);0,379598023796173;223;177;1970-08-11
"1433";1433;c(639495, 7691415);0,495782187584945;227;177;1970-08-15
"1434";1434;c(639505, 7691415);0,473173585609707;227;177;1970-08-15
"1435";1435;c(639515, 7691415);0,487046339016216;225;177;1970-08-13
"1436";1436;c(639175, 7691405);0,196059911997931;234;177;1970-08-22
"1437";1437;c(639185, 7691405);0,193833991635521;226;177;1970-08-14
"1438";1438;c(639195, 7691405);0,272122965723846;229;177;1970-08-17
"1439";1439;c(639205, 7691405);0,301199039603501;233;177;1970-08-21
"1440";1440;c(639215, 7691405);0,247699719868013;235;177;1970-08-23
"1441";1441;c(639225, 7691405);0,197075396165349;231;177;1970-08-19
"1442";1442;c(639235, 7691405);0,178053237132563;233;177;1970-08-21
"1443";1443;c(639245, 7691405);0,105521689369663;231;177;1970-08-19
"1444";1444;c(639255, 7691405);0,086288343621291;230;177;1970-08-18
"1445";1445;c(639265, 7691405);0,115332914656583;230;177;1970-08-18
"1446";1446;c(639275, 7691405);0,120858945234016;226;177;1970-08-14
"1447";1447;c(639285, 7691405);0,127595940970397;222;177;1970-08-10
"1448";1448;c(639295, 7691405);0,146760483338994;227;177;1970-08-15
"1449";1449;c(639305, 7691405);0,221241999441869;223;177;1970-08-11
"1450";1450;c(639315, 7691405);0,24374789515367;226;177;1970-08-14
"1451";1451;c(639325, 7691405);0,248339011652063;224;177;1970-08-12
"1452";1452;c(639335, 7691405);0,212185578265453;228;177;1970-08-16
"1453";1453;c(639345, 7691405);0,208876791616103;217;177;1970-08-05
"1454";1454;c(639355, 7691405);0,296723114679085;220;177;1970-08-08
"1455";1455;c(639365, 7691405);0,359568978386042;218;177;1970-08-06
"1456";1456;c(639375, 7691405);0,363656232389199;223;177;1970-08-11
"1457";1457;c(639385, 7691405);0,288684778737056;224;177;1970-08-12
"1458";1458;c(639395, 7691405);0,27052971143942;224;177;1970-08-12
"1459";1459;c(639405, 7691405);0,251017578235644;229;177;1970-08-17
"1460";1460;c(639415, 7691405);0,202191065344505;230;177;1970-08-18
"1461";1461;c(639425, 7691405);0,152762030374563;228;177;1970-08-16
"1462";1462;c(639435, 7691405);0,119961895481503;222;177;1970-08-10
"1463";1463;c(639445, 7691405);0,150598668534963;223;177;1970-08-11
"1464";1464;c(639455, 7691405);0,1774475522282;223;177;1970-08-11
"1465";1465;c(639465, 7691405);0,188148871010893;224;177;1970-08-12
"1466";1466;c(639475, 7691405);0,203123340127762;221;177;1970-08-09
"1467";1467;c(639485, 7691405);0,319683159103685;220;177;1970-08-08
"1468";1468;c(639495, 7691405);0,460681376866499;227;177;1970-08-15
"1469";1469;c(639505, 7691405);0,475795783690737;228;177;1970-08-16
"1470";1470;c(639515, 7691405);0,485362083446441;226;177;1970-08-14
