X,Y,id,snow.auc,snow.av,2023-07-02,2023-07-12,2023-07-18,2023-07-26
639285,7691775,4,7.00043888888889,0.311584722222222,0.961530555555556,0.199127777777778,0.0856805555555556,0
639315,7691775,5,10.7230277777778,0.435294444444444,0.988086111111111,0.511730555555556,0.241102777777778,0.000258333333333333
639285,7691745,15,0.762511111111111,0.0380638888888889,0.151330555555556,0.000308333333333333,0.000308333333333333,0.000308333333333333
639315,7691745,16,0.527055555555555,0.0263527777777778,0.105411111111111,0,0,0
639345,7691745,17,9.36641666666667,0.388509027777778,0.954772222222222,0.398075,0.201066666666667,0.000122222222222222
639375,7691745,18,4.77281944444444,0.230765972222222,0.869052777777778,0.0494777777777778,0.00453333333333333,0
639405,7691745,19,2.29334722222222,0.114667361111111,0.458669444444444,0,0,0
639255,7691715,25,3.62582222222222,0.149133333333333,0.294788888888889,0.162883333333333,0.0977888888888889,0.0410722222222222
639285,7691715,26,3.54261388888889,0.148942361111111,0.404458333333333,0.181144444444444,0.0101666666666667,0
639315,7691715,27,4.37875555555556,0.188163888888889,0.460833333333333,0.150216666666667,0.102144444444444,0.0394611111111111
639345,7691715,28,3.72236666666667,0.185638194444444,0.739216666666667,0.00293055555555556,0.000405555555555556,0
639375,7691715,29,0.0356944444444444,0.00173472222222222,0.00618888888888889,0.00025,0.00025,0.00025
639405,7691715,30,3.46558333333333,0.173279166666667,0.693116666666667,0,0,0
639435,7691715,31,5.51653333333333,0.266141666666667,1,0.0645666666666667,0,0
639465,7691715,32,6.15244166666667,0.2860125,0.999986111111111,0.144063888888889,0,0
639255,7691685,36,5.30249722222222,0.217160416666667,0.354058333333333,0.230938888888889,0.183372222222222,0.100272222222222
639285,7691685,37,4.96948055555556,0.222325694444444,0.703744444444444,0.15185,0.0337083333333333,0
639315,7691685,38,7.68323611111111,0.332434722222222,0.719411111111111,0.253586111111111,0.210175,0.146566666666667
639345,7691685,39,9.63852777777778,0.393742361111111,0.640608333333333,0.42895,0.327413888888889,0.177997222222222
639375,7691685,40,1.55905,0.0669104166666667,0.182566666666667,0.0561166666666667,0.02715,0.00180833333333333
639405,7691685,41,1.84097222222222,0.0920486111111111,0.368194444444444,0,0,0
639435,7691685,42,3.9915,0.199575,0.7983,0,0,0
639465,7691685,43,4.99975,0.2499875,0.99995,0,0,0
639255,7691655,47,2.53756944444444,0.126878472222222,0.507513888888889,0,0,0
639285,7691655,48,4.66373888888889,0.233004861111111,0.930805555555556,0.00121388888888889,0,0
639315,7691655,49,2.97322222222222,0.148661111111111,0.594644444444444,0,0,0
639345,7691655,50,1.145125,0.0562840277777778,0.217855555555556,0.00488333333333333,0.00239722222222222,0
639375,7691655,51,4.56714166666667,0.210113194444444,0.712138888888889,0.10825,0.0200638888888889,0
639405,7691655,52,2.43315555555556,0.114810416666667,0.412969444444444,0.0444027777777778,0.00186944444444444,0
639435,7691655,53,4.66823611111111,0.231623611111111,0.914569444444444,0.0119138888888889,1.11111111111111e-05,0
639465,7691655,54,4.46945833333333,0.223472222222222,0.893883333333333,2.77777777777778e-06,2.77777777777778e-06,0
639255,7691625,58,1.46503333333333,0.0732354166666667,0.292833333333333,0.000108333333333333,0,0
639285,7691625,59,3.89748055555556,0.192947916666667,0.758722222222222,0.0127416666666667,0.000208333333333333,0.000119444444444444
639315,7691625,60,0.484541666666667,0.0242270833333333,0.0969083333333333,0,0,0
639345,7691625,61,1.43465277777778,0.0717326388888889,0.286930555555556,0,0,0
639375,7691625,62,4.18216666666667,0.209108333333333,0.836433333333333,0,0,0
639405,7691625,63,4.41512777777778,0.218677083333333,0.860836111111111,0.0138416666666667,3.05555555555556e-05,0
639435,7691625,64,5.71185277777778,0.268174305555556,0.956294444444444,0.115561111111111,0.000841666666666667,0
639255,7691595,69,3.79106388888889,0.186127777777778,0.721675,0.0228361111111111,0,0
639285,7691595,70,1.20758333333333,0.0603791666666667,0.241516666666667,0,0,0
639315,7691595,71,0.0233333333333333,0.00116666666666667,0.00466666666666667,0,0,0
639345,7691595,72,1.65376388888889,0.0826881944444444,0.330752777777778,0,0,0
639375,7691595,73,2.63139722222222,0.131482638888889,0.524758333333333,0.000416666666666667,0.000416666666666667,0.000338888888888889
639405,7691595,74,5.1707,0.2503,0.9463,0.0549,0,0
639435,7691595,75,3.79304722222222,0.1896375,0.758447222222222,9.16666666666667e-05,1.11111111111111e-05,0
639255,7691565,80,0.769652777777778,0.0375930555555556,0.144441666666667,0.00593055555555556,0,0
639285,7691565,81,0,0,0,0,0,0
639315,7691565,82,1.05349444444444,0.0526569444444444,0.210361111111111,8.88888888888889e-05,8.88888888888889e-05,8.88888888888889e-05
639345,7691565,83,1.60322222222222,0.0801611111111111,0.320644444444444,0,0,0
639375,7691565,84,6.22066944444444,0.274000694444444,0.838222222222222,0.225094444444444,0.0326861111111111,0
639405,7691565,85,3.98349444444444,0.176622222222222,0.556138888888889,0.15035,0,0
639435,7691565,86,3.971125,0.19855625,0.794225,0,0,0
639255,7691535,91,0.135111111111111,0.00675555555555556,0.0270222222222222,0,0,0
639285,7691535,92,1.20311111111111,0.0601555555555556,0.240622222222222,0,0,0
639315,7691535,93,4.12496111111111,0.188524305555556,0.635938888888889,0.118158333333333,0,0
639345,7691535,94,5.886025,0.271143055555556,0.929955555555556,0.153930555555556,0.000686111111111111,0
639375,7691535,95,6.08497222222222,0.259128472222222,0.730830555555556,0.291036111111111,0.0146472222222222,0
639405,7691535,96,0.576833333333333,0.0288416666666667,0.115366666666667,0,0,0
639435,7691535,97,0.00879166666666667,0.000439583333333333,0.00175833333333333,0,0,0
639225,7691505,101,1.93436111111111,0.0967180555555556,0.386872222222222,0,0,0
639255,7691505,102,2.67304444444444,0.133651388888889,0.5346,5.55555555555556e-06,0,0
639285,7691505,103,4.78014722222222,0.230379861111111,0.864002777777778,0.0575166666666667,0,0
639315,7691505,104,2.94685555555556,0.123935416666667,0.333266666666667,0.143197222222222,0.0192777777777778,0
639345,7691505,105,0.537558333333333,0.0233486111111111,0.0669638888888889,0.017725,0.00870555555555555,0
639375,7691505,106,0.111305555555556,0.00556527777777778,0.0222611111111111,0,0,0
639405,7691505,107,0.122152777777778,0.00610763888888889,0.0244305555555556,0,0,0
639225,7691475,112,1.73965277777778,0.0869826388888889,0.347930555555556,0,0,0
639255,7691475,113,2.19199444444444,0.109579166666667,0.438008333333333,0.000102777777777778,0.000102777777777778,0.000102777777777778
639285,7691475,114,0.362055555555556,0.0181027777777778,0.0724111111111111,0,0,0
639315,7691475,115,0.125458333333333,0.00627291666666667,0.0250916666666667,0,0,0
639345,7691475,116,2.44448888888889,0.111886111111111,0.3775,0.0667027777777778,0.00333333333333333,8.33333333333333e-06
639375,7691475,117,6.51455277777778,0.267395833333333,0.630836111111111,0.289416666666667,0.149238888888889,9.16666666666667e-05
639405,7691475,118,5.27758611111111,0.214025694444444,0.476747222222222,0.241511111111111,0.136794444444444,0.00105
639225,7691445,123,5.21329722222222,0.217867361111111,0.555161111111111,0.223333333333333,0.092975,0
639255,7691445,124,5.84898611111111,0.240471527777778,0.574925,0.265633333333333,0.121327777777778,0
639285,7691445,125,7.81739444444444,0.314803472222222,0.554186111111111,0.356386111111111,0.266936111111111,0.0817055555555556
639315,7691445,126,11.9489638888889,0.489122916666667,0.909980555555556,0.538308333333333,0.353261111111111,0.154941666666667
639345,7691445,127,8.6331,0.358549305555556,0.812858333333333,0.343969444444444,0.235858333333333,0.0415111111111111
